order_id,customer_id,order_date,status,total_amount,shipping_address
ORD-00064572,CUST-00038256,2019-03-26T16:19:49,delivered,1101.15,"635 Cherry, DE"
ORD-00064573,CUST-00000653,2019-12-03T20:39:33,cancelled,3781.5,"74 Cherry, BR"
ORD-00064574,CUST-00046977,2024-09-30T19:58:07,pending,1657.27,"376 Main, NO"
ORD-00064575,CUST-00004968,2019-02-27T04:39:26,shipped,3498.34,"916 Main, DE"
ORD-00064576,CUST-00028419,2020-02-09T00:37:06,delivered,4046.55,"142 Cherry, FR"
ORD-00064577,CUST-00007779,2024-02-05T18:33:31,delivered,544.61,"197 Pine, DE"
ORD-00064578,CUST-00047144,2022-09-13T11:42:01,delivered,4242.46,"52 Cherry, MX"
ORD-00064579,CUST-00005318,2019-10-06T14:56:41,cancelled,121.29,"704 Spruce, SE"
ORD-00064580,CUST-00039931,2024-08-07T04:25:41,delivered,3849.03,"252 Willow, FR"
ORD-00064581,CUST-00039629,2020-03-20T10:30:21,pending,3444.74,"313 Spruce, UK"
ORD-00064582,CUST-00045492,2023-02-27T00:12:38,shipped,2171.88,"579 Cedar, ES"
ORD-00064583,CUST-00040034,2022-05-15T11:40:34,cancelled,1487.4,"963 Cherry, US"
ORD-00064584,CUST-00021672,2023-02-12T01:20:45,shipped,2059.06,"264 Willow, UK"
ORD-00064585,CUST-00039525,2019-03-10T18:58:36,shipped,1661.3,"837 Oak, JP"
ORD-00064586,CUST-00011067,2019-10-06T17:57:16,delivered,3006.72,"922 Elm, DE"
ORD-00064587,CUST-00013914,2019-08-03T01:07:50,delivered,4673.06,"520 Elm, IT"
ORD-00064588,CUST-00004055,2019-09-15T09:05:00,pending,1631.24,"425 Spruce, IT"
ORD-00064589,CUST-00048331,2020-10-16T00:09:31,processing,1156.67,"454 Oak, ES"
ORD-00064590,CUST-00041255,2021-05-24T04:03:59,cancelled,4929.2,"409 Maple, UK"
ORD-00064591,CUST-00043935,2022-06-01T22:14:03,shipped,458.47,"407 Cherry, IT"
ORD-00064592,CUST-00030343,2024-09-21T11:44:56,cancelled,501.93,"88 Pine, JP"
ORD-00064593,CUST-00034859,2021-04-08T10:02:18,delivered,1947.53,"304 Main, DE"
ORD-00064594,CUST-00044845,2019-08-06T23:01:07,processing,3733.81,"566 Cedar, IN"
ORD-00064595,CUST-00002032,2020-05-26T14:03:40,delivered,1083.71,"906 Pine, AU"
ORD-00064596,CUST-00010082,2021-04-06T09:56:12,pending,2206.56,"255 Willow, UK"
ORD-00064597,CUST-00008660,2022-09-19T05:32:26,shipped,1942.22,"268 Willow, BR"
ORD-00064598,CUST-00019517,2022-10-11T23:04:09,delivered,4519.41,"459 Main, UK"
ORD-00064599,CUST-00031868,2024-07-17T20:30:39,processing,96.29,"423 Main, NL"
ORD-00064600,CUST-00026718,2022-10-04T05:23:08,delivered,2577.44,"939 Cedar, US"
ORD-00064601,CUST-00046456,2022-07-19T02:16:51,pending,327.72,"346 Spruce, MX"
ORD-00064602,CUST-00007886,2020-05-14T16:34:21,cancelled,2362.05,"441 Maple, ES"
ORD-00064603,CUST-00020269,2020-12-25T12:41:31,shipped,3291.41,"389 Cherry, IN"
ORD-00064604,CUST-00011736,2023-11-03T18:41:12,cancelled,1040.15,"634 Birch, IT"
ORD-00064605,CUST-00007617,2024-11-11T11:09:44,pending,2003.54,"715 Birch, UK"
ORD-00064606,CUST-00005985,2023-04-15T01:03:25,processing,1754.63,"465 Main, ES"
ORD-00064607,CUST-00036288,2023-08-09T15:18:24,shipped,3810.65,"393 Cherry, ES"
ORD-00064608,CUST-00044066,2024-11-13T19:18:14,processing,2113.21,"939 Willow, UK"
ORD-00064609,CUST-00018937,2022-12-12T01:14:16,cancelled,604.56,"877 Main, DE"
ORD-00064610,CUST-00046625,2024-01-29T14:21:24,pending,3073.57,"693 Oak, FR"
ORD-00064611,CUST-00034136,2024-09-02T10:38:22,processing,4459.55,"756 Cherry, IN"
ORD-00064612,CUST-00024742,2023-01-26T00:06:43,shipped,417.73,"94 Birch, UK"
ORD-00064613,CUST-00009988,2022-12-14T10:49:10,processing,1780.49,"391 Maple, ES"
ORD-00064614,CUST-00007912,2020-07-30T12:10:48,cancelled,3828.47,"913 Elm, US"
ORD-00064615,CUST-00022707,2023-05-06T04:20:23,shipped,4880.33,"173 Cherry, NL"
ORD-00064616,CUST-00012215,2021-01-06T23:28:27,processing,3063.2,"659 Maple, IT"
ORD-00064617,CUST-00042019,2019-01-28T22:37:42,pending,3434.05,"875 Birch, DE"
ORD-00064618,CUST-00007467,2019-06-07T03:39:28,shipped,627.76,"298 Cherry, CA"
ORD-00064619,CUST-00022768,2021-09-17T12:02:24,cancelled,3674.67,"695 Spruce, IT"
ORD-00064620,CUST-00040152,2021-12-07T21:42:23,cancelled,3382.1,"412 Pine, US"
ORD-00064621,CUST-00040922,2019-08-20T21:02:33,pending,1254.84,"583 Spruce, UK"
ORD-00064622,CUST-00002893,2020-11-24T04:57:30,cancelled,4433.37,"13 Elm, MX"
ORD-00064623,CUST-00019217,2021-01-07T11:32:05,cancelled,1265.3,"828 Birch, MX"
ORD-00064624,CUST-00013765,2024-04-30T14:06:41,processing,371.13,"868 Pine, AU"
ORD-00064625,CUST-00011717,2019-06-25T14:41:08,shipped,2819.8,"934 Cedar, NL"
ORD-00064626,CUST-00019941,2019-10-06T22:17:00,delivered,4047.17,"125 Spruce, BR"
ORD-00064627,CUST-00029273,2020-05-24T05:43:57,pending,4890.41,"457 Oak, NO"
ORD-00064628,CUST-00005128,2021-10-02T07:47:59,processing,197.38,"270 Pine, NL"
ORD-00064629,CUST-00049092,2022-07-14T15:30:57,processing,2333.25,"226 Pine, DE"
ORD-00064630,CUST-00032407,2024-10-28T01:45:44,processing,1494.73,"763 Cedar, CA"
ORD-00064631,CUST-00015418,2020-08-14T08:13:17,processing,3294.44,"583 Pine, IN"
ORD-00064632,CUST-00029493,2023-09-04T20:12:10,shipped,37.87,"797 Main, ES"
ORD-00064633,CUST-00047894,2023-03-25T00:14:16,processing,1149.32,"732 Oak, JP"
ORD-00064634,CUST-00015138,2022-11-08T10:30:25,pending,1271.09,"752 Main, AU"
ORD-00064635,CUST-00003788,2019-04-25T00:09:08,cancelled,2185.01,"575 Cherry, IN"
ORD-00064636,CUST-00010859,2019-08-20T13:15:57,cancelled,812.52,"958 Willow, US"
ORD-00064637,CUST-00015277,2019-05-02T05:34:11,processing,1197.46,"607 Maple, NO"
ORD-00064638,CUST-00024149,2024-08-02T18:36:44,shipped,2701.29,"80 Birch, CA"
ORD-00064639,CUST-00042803,2021-06-30T22:06:31,cancelled,3886.66,"426 Willow, AU"
ORD-00064640,CUST-00018720,2024-03-29T18:27:37,delivered,3620.2,"179 Pine, IT"
ORD-00064641,CUST-00049983,2024-09-12T03:45:27,cancelled,2254.69,"187 Main, FR"
ORD-00064642,CUST-00017279,2021-02-25T10:10:48,shipped,2644.89,"615 Cherry, US"
ORD-00064643,CUST-00042603,2019-01-28T22:36:39,shipped,3273.55,"270 Maple, JP"
ORD-00064644,CUST-00005698,2022-06-26T11:26:05,pending,1257.28,"238 Birch, ES"
ORD-00064645,CUST-00001469,2023-07-03T05:13:15,shipped,4475.03,"58 Willow, UK"
ORD-00064646,CUST-00010995,2019-04-06T00:10:50,pending,240.28,"621 Maple, UK"
ORD-00064647,CUST-00033078,2023-10-22T04:44:44,shipped,2114.57,"994 Oak, NL"
ORD-00064648,CUST-00022593,2023-03-13T20:02:41,shipped,3298.84,"702 Birch, DE"
ORD-00064649,CUST-00017692,2020-06-04T02:40:13,pending,1961.41,"890 Pine, IN"
ORD-00064650,CUST-00001085,2020-12-30T01:50:25,delivered,4813.1,"909 Birch, BR"
ORD-00064651,CUST-00023561,2023-11-21T23:33:58,delivered,4877.19,"189 Pine, UK"
ORD-00064652,CUST-00004961,2022-05-14T00:06:28,processing,1527.03,"100 Birch, IN"
ORD-00064653,CUST-00034320,2024-12-08T19:28:24,cancelled,1884.69,"155 Spruce, FR"
ORD-00064654,CUST-00019605,2023-02-16T07:27:13,cancelled,2801.08,"907 Cherry, MX"
ORD-00064655,CUST-00021126,2023-02-20T11:54:02,delivered,572.59,"526 Cedar, JP"
ORD-00064656,CUST-00026002,2021-06-12T08:18:59,pending,921.41,"525 Oak, NO"
ORD-00064657,CUST-00042723,2023-12-23T00:28:38,delivered,3185.26,"852 Spruce, AU"
ORD-00064658,CUST-00005622,2020-09-28T08:03:39,shipped,4753.62,"803 Oak, BR"
ORD-00064659,CUST-00010366,2020-04-22T18:04:38,delivered,816.84,"990 Willow, IT"
ORD-00064660,CUST-00000830,2024-04-22T11:18:37,delivered,1233.89,"821 Maple, SE"
ORD-00064661,CUST-00022251,2023-03-18T18:10:53,processing,4097.99,"491 Maple, IT"
ORD-00064662,CUST-00030231,2024-12-03T02:16:52,shipped,1777.34,"289 Spruce, BR"
ORD-00064663,CUST-00044471,2023-08-19T19:17:05,cancelled,291.18,"40 Main, ES"
ORD-00064664,CUST-00025205,2020-01-22T13:00:12,shipped,501.49,"617 Birch, SE"
ORD-00064665,CUST-00021870,2024-05-19T16:06:07,shipped,2927.84,"409 Main, IT"
ORD-00064666,CUST-00025519,2022-11-15T17:33:47,shipped,1934.48,"27 Spruce, ES"
ORD-00064667,CUST-00001244,2021-01-29T22:05:33,cancelled,2027.38,"476 Oak, US"
ORD-00064668,CUST-00037899,2021-02-11T21:58:36,pending,3049.15,"696 Oak, MX"
ORD-00064669,CUST-00000414,2021-08-13T03:46:20,pending,667.62,"38 Cedar, ES"
ORD-00064670,CUST-00029021,2019-08-04T19:18:02,cancelled,4111.53,"834 Cedar, IT"
ORD-00064671,CUST-00013749,2022-09-10T12:04:19,processing,2570.08,"653 Spruce, ES"
ORD-00064672,CUST-00045041,2022-10-08T02:02:29,pending,1279.78,"267 Spruce, CA"
ORD-00064673,CUST-00009560,2021-01-08T19:46:18,delivered,2019.18,"823 Spruce, ES"
ORD-00064674,CUST-00034245,2023-12-07T10:51:14,processing,3320.48,"58 Willow, IT"
ORD-00064675,CUST-00034383,2021-09-02T11:31:56,cancelled,3779.26,"510 Cedar, CA"
ORD-00064676,CUST-00005598,2021-10-05T07:44:07,pending,2090.01,"734 Elm, NL"
ORD-00064677,CUST-00040115,2019-03-16T09:03:47,processing,3775.81,"890 Cedar, CA"
ORD-00064678,CUST-00005055,2020-09-30T21:12:55,processing,2858.1,"808 Cedar, UK"
ORD-00064679,CUST-00046109,2022-03-19T06:56:13,pending,286.44,"115 Maple, CA"
ORD-00064680,CUST-00046206,2024-10-09T23:01:33,pending,829.39,"554 Main, SE"
ORD-00064681,CUST-00004177,2024-02-23T11:40:07,processing,3877.42,"123 Oak, US"
ORD-00064682,CUST-00045632,2024-04-10T19:41:46,shipped,2329.07,"574 Willow, UK"
ORD-00064683,CUST-00009866,2020-06-28T03:48:22,cancelled,4834.74,"921 Pine, IN"
ORD-00064684,CUST-00001511,2021-12-12T16:50:08,processing,3701.79,"483 Birch, BR"
ORD-00064685,CUST-00044217,2022-01-01T23:50:48,cancelled,3277.38,"905 Maple, SE"
ORD-00064686,CUST-00020008,2022-09-22T16:15:31,delivered,3890.56,"472 Pine, FR"
ORD-00064687,CUST-00022734,2019-08-17T17:11:32,processing,1983.46,"405 Oak, SE"
ORD-00064688,CUST-00019637,2024-12-08T19:46:22,pending,1115.1,"760 Birch, IT"
ORD-00064689,CUST-00004987,2020-06-26T02:51:49,pending,3923.35,"502 Main, NL"
ORD-00064690,CUST-00027847,2022-04-26T20:55:44,delivered,21.28,"153 Cedar, CA"
ORD-00064691,CUST-00038982,2024-12-06T21:30:27,shipped,4863.16,"857 Birch, JP"
ORD-00064692,CUST-00004029,2023-12-31T06:29:32,pending,4336.15,"170 Oak, DE"
ORD-00064693,CUST-00048297,2023-03-12T06:24:51,delivered,995.93,"62 Maple, US"
ORD-00064694,CUST-00016715,2022-03-14T02:51:31,pending,1649.43,"260 Maple, CA"
ORD-00064695,CUST-00014316,2024-12-24T00:31:30,shipped,4748.41,"827 Main, JP"
ORD-00064696,CUST-00011829,2024-09-19T20:38:34,shipped,3729.3,"94 Birch, NO"
ORD-00064697,CUST-00020868,2020-04-11T07:36:31,cancelled,4953.39,"694 Birch, DE"
ORD-00064698,CUST-00015385,2023-10-09T14:24:31,processing,2264.56,"912 Cherry, NO"
ORD-00064699,CUST-00000389,2019-03-16T23:42:29,delivered,4537.72,"37 Maple, IT"
ORD-00064700,CUST-00008327,2021-06-06T15:51:50,shipped,3050.81,"953 Spruce, US"
ORD-00064701,CUST-00022682,2024-08-21T12:01:57,delivered,1598.64,"856 Oak, DE"
ORD-00064702,CUST-00016245,2019-11-17T10:57:17,pending,4646.3,"607 Pine, ES"
ORD-00064703,CUST-00012573,2024-01-06T02:53:09,cancelled,2971.69,"839 Willow, NL"
ORD-00064704,CUST-00031725,2021-07-12T20:05:49,delivered,1845.38,"371 Maple, ES"
ORD-00064705,CUST-00047961,2019-12-18T07:30:56,pending,70.06,"246 Pine, NL"
ORD-00064706,CUST-00005512,2019-06-19T23:37:50,cancelled,530.54,"822 Main, CA"
ORD-00064707,CUST-00033740,2022-05-01T19:29:02,cancelled,3785.48,"578 Cherry, IT"
ORD-00064708,CUST-00037724,2023-09-07T01:47:44,processing,2672.29,"278 Cedar, NO"
ORD-00064709,CUST-00034784,2020-09-07T15:23:16,cancelled,2220.77,"44 Oak, ES"
ORD-00064710,CUST-00046859,2024-05-10T00:03:01,shipped,4958.96,"664 Maple, ES"
ORD-00064711,CUST-00046902,2021-05-16T11:17:31,delivered,2082.82,"623 Main, US"
ORD-00064712,CUST-00048613,2022-01-11T17:03:08,shipped,3570.64,"276 Elm, FR"
ORD-00064713,CUST-00008866,2023-08-13T16:09:39,pending,84.84,"754 Pine, NO"
ORD-00064714,CUST-00029823,2019-03-10T15:40:05,shipped,3925.59,"179 Willow, IN"
ORD-00064715,CUST-00029040,2020-10-13T06:55:12,pending,3926.62,"441 Oak, NO"
ORD-00064716,CUST-00043692,2023-08-02T00:47:18,pending,4769.03,"186 Maple, AU"
ORD-00064717,CUST-00044474,2019-07-24T06:54:33,shipped,3014.29,"349 Elm, NO"
ORD-00064718,CUST-00025271,2023-05-08T18:21:20,cancelled,2028.72,"483 Birch, ES"
ORD-00064719,CUST-00006424,2020-05-28T15:33:15,shipped,2336.98,"55 Oak, MX"
ORD-00064720,CUST-00032649,2024-12-12T02:43:38,shipped,2838.65,"978 Maple, BR"
ORD-00064721,CUST-00004698,2019-05-29T12:11:18,processing,4482.6,"497 Spruce, CA"
ORD-00064722,CUST-00013399,2023-03-15T05:42:20,delivered,4265.73,"413 Cherry, JP"
ORD-00064723,CUST-00004981,2020-03-21T22:59:54,processing,4844.0,"782 Birch, CA"
ORD-00064724,CUST-00013953,2023-11-16T12:16:56,shipped,3907.18,"707 Cherry, SE"
ORD-00064725,CUST-00009177,2019-03-08T00:56:45,shipped,3755.32,"433 Cherry, IT"
ORD-00064726,CUST-00030865,2024-10-23T17:28:47,cancelled,4045.94,"381 Main, DE"
ORD-00064727,CUST-00005057,2021-04-25T15:40:10,pending,4648.83,"815 Cedar, BR"
ORD-00064728,CUST-00000404,2022-10-31T06:20:28,pending,2468.98,"990 Elm, ES"
ORD-00064729,CUST-00013074,2023-06-14T06:04:14,shipped,4139.11,"96 Oak, SE"
ORD-00064730,CUST-00011604,2019-07-28T09:05:11,shipped,2220.21,"361 Elm, MX"
ORD-00064731,CUST-00018868,2020-01-29T05:49:24,cancelled,3262.23,"493 Main, CA"
ORD-00064732,CUST-00017235,2024-10-02T13:22:04,cancelled,2439.42,"985 Pine, DE"
ORD-00064733,CUST-00039768,2019-11-18T00:02:41,shipped,1596.74,"526 Spruce, IN"
ORD-00064734,CUST-00013858,2020-04-10T17:02:16,pending,1170.74,"733 Pine, IN"
ORD-00064735,CUST-00021559,2024-10-31T21:39:20,shipped,4859.91,"817 Pine, US"
ORD-00064736,CUST-00021993,2024-11-26T10:30:26,pending,4645.9,"868 Willow, MX"
ORD-00064737,CUST-00022369,2022-09-28T16:16:10,delivered,2686.84,"366 Spruce, DE"
ORD-00064738,CUST-00028580,2024-09-27T13:01:41,cancelled,4605.43,"796 Birch, JP"
ORD-00064739,CUST-00013537,2019-03-05T07:58:23,processing,1310.58,"869 Maple, UK"
ORD-00064740,CUST-00010452,2020-07-29T10:39:54,shipped,659.29,"656 Elm, JP"
ORD-00064741,CUST-00002650,2019-02-02T00:23:33,shipped,83.35,"859 Birch, NO"
ORD-00064742,CUST-00043988,2023-11-03T18:45:09,delivered,4829.99,"188 Pine, BR"
ORD-00064743,CUST-00038117,2024-03-24T12:21:36,pending,1656.28,"543 Willow, ES"
ORD-00064744,CUST-00029762,2022-12-20T21:39:53,processing,1454.54,"141 Cedar, DE"
ORD-00064745,CUST-00017080,2019-02-14T23:15:17,pending,819.46,"825 Spruce, UK"
ORD-00064746,CUST-00042442,2023-01-24T11:19:14,delivered,3672.27,"593 Main, NO"
ORD-00064747,CUST-00010462,2020-01-08T18:48:32,shipped,3134.45,"212 Oak, AU"
ORD-00064748,CUST-00028702,2019-08-10T15:32:47,pending,2571.14,"215 Cedar, SE"
ORD-00064749,CUST-00014622,2024-07-12T18:43:30,shipped,1059.96,"803 Elm, SE"
ORD-00064750,CUST-00017403,2024-05-22T09:42:34,shipped,4968.94,"941 Main, BR"
ORD-00064751,CUST-00016912,2023-08-12T08:02:49,shipped,459.39,"197 Elm, ES"
ORD-00064752,CUST-00042498,2024-06-09T07:21:11,shipped,147.92,"372 Pine, NO"
ORD-00064753,CUST-00018726,2021-12-03T12:11:25,delivered,376.05,"134 Willow, IN"
ORD-00064754,CUST-00031717,2020-06-22T22:49:39,shipped,2455.12,"76 Cedar, JP"
ORD-00064755,CUST-00020864,2020-12-05T17:10:05,cancelled,1017.64,"627 Oak, NO"
ORD-00064756,CUST-00039242,2021-10-18T01:00:35,delivered,4821.84,"583 Cherry, JP"
ORD-00064757,CUST-00032979,2020-03-26T07:00:44,processing,3912.09,"447 Oak, IN"
ORD-00064758,CUST-00002493,2024-02-07T17:43:25,delivered,4621.05,"137 Willow, SE"
ORD-00064759,CUST-00043474,2021-06-05T22:53:37,cancelled,4876.01,"849 Oak, SE"
ORD-00064760,CUST-00026922,2021-01-20T20:42:47,pending,516.54,"62 Oak, BR"
ORD-00064761,CUST-00036647,2023-10-06T08:33:39,cancelled,4547.85,"150 Cherry, SE"
ORD-00064762,CUST-00043045,2021-06-10T18:06:05,delivered,4617.51,"55 Oak, MX"
ORD-00064763,CUST-00036488,2024-08-09T18:31:05,pending,269.73,"632 Cherry, DE"
ORD-00064764,CUST-00045432,2019-06-23T20:16:17,shipped,875.4,"888 Main, UK"
ORD-00064765,CUST-00036555,2020-02-12T04:25:39,pending,2316.65,"501 Willow, IN"
ORD-00064766,CUST-00034907,2022-06-11T07:37:46,shipped,4220.76,"680 Cherry, DE"
ORD-00064767,CUST-00035836,2019-12-02T15:16:13,pending,4621.75,"680 Maple, UK"
ORD-00064768,CUST-00005141,2023-02-04T21:49:53,pending,1949.01,"390 Maple, IT"
ORD-00064769,CUST-00039435,2019-03-23T01:41:41,shipped,1171.28,"609 Maple, IT"
ORD-00064770,CUST-00009381,2022-12-07T12:18:06,shipped,1756.83,"596 Spruce, AU"
ORD-00064771,CUST-00036090,2024-08-09T16:36:44,pending,4061.21,"140 Birch, AU"
ORD-00064772,CUST-00012149,2024-12-27T13:10:03,cancelled,4943.33,"912 Oak, IT"
ORD-00064773,CUST-00040983,2021-11-06T19:37:58,processing,728.56,"355 Pine, NO"
ORD-00064774,CUST-00017444,2024-02-15T23:45:06,shipped,935.17,"228 Main, IT"
ORD-00064775,CUST-00039534,2020-12-05T00:06:13,shipped,2653.4,"483 Pine, CA"
ORD-00064776,CUST-00041449,2020-09-07T04:49:20,delivered,485.15,"246 Birch, NL"
ORD-00064777,CUST-00042638,2024-06-19T06:28:21,cancelled,3958.48,"794 Willow, FR"
ORD-00064778,CUST-00001401,2021-02-14T13:19:34,shipped,1037.02,"504 Pine, JP"
ORD-00064779,CUST-00008043,2021-05-20T05:05:33,cancelled,3046.53,"327 Elm, NL"
ORD-00064780,CUST-00043276,2023-11-22T04:55:28,processing,4576.81,"658 Willow, JP"
ORD-00064781,CUST-00037047,2020-01-28T07:03:44,processing,4570.24,"744 Spruce, AU"
ORD-00064782,CUST-00034635,2022-05-01T18:48:55,delivered,3491.4,"627 Main, ES"
ORD-00064783,CUST-00002420,2023-12-21T15:26:24,processing,1187.05,"557 Cherry, AU"
ORD-00064784,CUST-00035173,2022-08-15T18:41:24,cancelled,2236.38,"135 Birch, JP"
ORD-00064785,CUST-00034179,2020-08-15T16:44:49,shipped,2527.41,"322 Oak, BR"
ORD-00064786,CUST-00039857,2022-11-04T12:08:29,delivered,4240.38,"3 Willow, MX"
ORD-00064787,CUST-00041036,2019-09-19T20:07:39,delivered,224.89,"476 Elm, ES"
ORD-00064788,CUST-00009409,2023-07-30T03:04:04,processing,3232.76,"991 Cedar, MX"
ORD-00064789,CUST-00034933,2021-12-29T17:35:33,delivered,3633.53,"667 Pine, SE"
ORD-00064790,CUST-00005405,2022-04-09T01:58:23,cancelled,4472.06,"158 Main, IT"
ORD-00064791,CUST-00009088,2020-05-26T09:20:46,delivered,1801.31,"568 Spruce, DE"
ORD-00064792,CUST-00048658,2021-01-17T20:45:58,processing,3594.77,"894 Spruce, CA"
ORD-00064793,CUST-00042611,2022-12-03T23:19:39,delivered,2179.62,"39 Oak, IT"
ORD-00064794,CUST-00013903,2020-07-20T06:20:18,cancelled,3837.5,"546 Birch, NO"
ORD-00064795,CUST-00043619,2022-04-22T10:14:46,delivered,4368.62,"786 Willow, SE"
ORD-00064796,CUST-00030288,2020-12-14T21:21:02,cancelled,4554.62,"962 Birch, NL"
ORD-00064797,CUST-00039664,2024-01-02T07:57:42,cancelled,4421.76,"28 Main, MX"
ORD-00064798,CUST-00030963,2023-04-14T15:46:39,pending,3407.49,"611 Pine, SE"
ORD-00064799,CUST-00015761,2019-08-22T23:33:22,shipped,4930.61,"513 Cedar, DE"
ORD-00064800,CUST-00027783,2019-02-26T16:07:40,cancelled,1523.09,"381 Elm, SE"
ORD-00064801,CUST-00015699,2020-11-20T04:45:40,delivered,1792.24,"826 Maple, MX"
ORD-00064802,CUST-00024877,2022-01-16T21:40:46,delivered,3433.63,"616 Oak, UK"
ORD-00064803,CUST-00045502,2020-04-03T20:54:02,cancelled,3631.12,"376 Willow, UK"
ORD-00064804,CUST-00033119,2021-02-03T11:37:55,delivered,1430.94,"903 Pine, NO"
ORD-00064805,CUST-00027501,2019-05-24T07:19:41,delivered,4014.08,"573 Maple, IT"
ORD-00064806,CUST-00044490,2019-01-09T13:53:47,processing,1173.74,"511 Maple, BR"
ORD-00064807,CUST-00017635,2023-04-01T14:47:45,delivered,1954.67,"696 Birch, MX"
ORD-00064808,CUST-00015337,2023-08-10T20:24:14,pending,3012.9,"12 Cedar, JP"
ORD-00064809,CUST-00020067,2021-12-27T23:35:52,shipped,4031.19,"884 Main, UK"
ORD-00064810,CUST-00001604,2024-11-26T01:01:27,cancelled,2537.93,"872 Cherry, SE"
ORD-00064811,CUST-00033042,2024-03-01T10:53:37,shipped,367.37,"324 Cherry, CA"
ORD-00064812,CUST-00015151,2022-08-24T06:45:58,cancelled,3539.94,"31 Elm, JP"
ORD-00064813,CUST-00002254,2021-03-23T20:56:37,processing,698.76,"722 Main, FR"
ORD-00064814,CUST-00048629,2024-08-17T09:01:11,pending,4016.9,"531 Spruce, CA"
ORD-00064815,CUST-00034929,2022-01-03T18:38:03,delivered,2133.72,"91 Elm, SE"
ORD-00064816,CUST-00004162,2024-02-03T04:28:09,pending,2392.33,"546 Maple, CA"
ORD-00064817,CUST-00008589,2022-06-09T21:31:26,delivered,2449.6,"464 Main, IT"
ORD-00064818,CUST-00040309,2022-04-16T01:51:30,cancelled,1794.17,"235 Birch, ES"
ORD-00064819,CUST-00026268,2024-03-02T19:52:56,shipped,3187.25,"198 Maple, DE"
ORD-00064820,CUST-00008497,2020-07-31T22:57:20,cancelled,3239.09,"618 Spruce, NL"
ORD-00064821,CUST-00049198,2019-02-15T22:29:24,pending,1507.71,"939 Birch, SE"
ORD-00064822,CUST-00027092,2023-03-25T14:03:07,processing,3487.61,"791 Birch, US"
ORD-00064823,CUST-00033228,2021-06-21T21:28:57,delivered,3146.42,"271 Willow, DE"
ORD-00064824,CUST-00021189,2021-11-03T15:37:20,cancelled,2762.05,"929 Maple, UK"
ORD-00064825,CUST-00021780,2020-08-18T17:23:53,shipped,3620.51,"672 Birch, NO"
ORD-00064826,CUST-00003794,2020-08-10T15:17:19,pending,1242.62,"563 Cherry, BR"
ORD-00064827,CUST-00035579,2024-08-02T12:52:41,cancelled,4433.04,"320 Oak, FR"
ORD-00064828,CUST-00028118,2022-03-31T05:50:13,pending,1346.01,"668 Willow, SE"
ORD-00064829,CUST-00037648,2019-10-22T20:00:48,cancelled,4446.67,"865 Pine, AU"
ORD-00064830,CUST-00046419,2019-06-04T02:37:12,processing,3040.4,"118 Cherry, ES"
ORD-00064831,CUST-00024342,2024-11-15T03:19:28,pending,2134.87,"914 Willow, IT"
ORD-00064832,CUST-00008070,2020-07-30T10:37:37,shipped,2276.14,"519 Birch, SE"
ORD-00064833,CUST-00048980,2022-12-16T06:19:59,shipped,2950.87,"297 Cherry, JP"
ORD-00064834,CUST-00013456,2024-07-02T05:37:15,delivered,4167.37,"344 Elm, JP"
ORD-00064835,CUST-00015244,2022-11-03T00:17:24,delivered,1831.82,"985 Elm, BR"
ORD-00064836,CUST-00037574,2022-05-19T03:03:55,pending,145.02,"725 Elm, SE"
ORD-00064837,CUST-00022986,2019-09-07T20:47:48,delivered,330.24,"508 Birch, NO"
ORD-00064838,CUST-00022236,2021-11-03T17:56:28,delivered,3364.1,"543 Oak, AU"
ORD-00064839,CUST-00020945,2020-01-09T20:56:14,shipped,1180.44,"68 Maple, ES"
ORD-00064840,CUST-00012573,2019-12-31T04:22:16,pending,1010.42,"44 Main, FR"
ORD-00064841,CUST-00036660,2019-06-14T01:36:55,pending,2614.25,"397 Willow, US"
ORD-00064842,CUST-00007143,2024-08-19T22:51:54,cancelled,1589.34,"394 Cherry, DE"
ORD-00064843,CUST-00016884,2019-02-21T00:30:45,pending,1604.08,"85 Cherry, ES"
ORD-00064844,CUST-00019849,2023-04-30T21:02:44,pending,1933.26,"328 Maple, NO"
ORD-00064845,CUST-00028251,2019-03-18T02:37:09,shipped,2879.49,"841 Willow, NL"
ORD-00064846,CUST-00010974,2019-08-18T15:27:16,processing,2985.28,"160 Oak, IT"
ORD-00064847,CUST-00029566,2022-04-03T18:04:42,delivered,812.7,"290 Maple, CA"
ORD-00064848,CUST-00016780,2023-06-25T06:43:48,delivered,2777.85,"313 Maple, FR"
ORD-00064849,CUST-00027910,2021-09-15T08:40:24,cancelled,3458.9,"772 Cherry, IN"
ORD-00064850,CUST-00034407,2023-05-02T01:33:39,pending,4506.03,"237 Willow, CA"
ORD-00064851,CUST-00007232,2019-10-07T21:16:32,pending,2574.98,"146 Maple, SE"
ORD-00064852,CUST-00009432,2024-06-25T10:18:20,delivered,4106.73,"865 Main, UK"
ORD-00064853,CUST-00009759,2020-05-20T13:48:45,delivered,370.28,"177 Elm, IT"
ORD-00064854,CUST-00032579,2022-03-09T11:08:06,pending,2852.71,"224 Maple, UK"
ORD-00064855,CUST-00019262,2019-11-12T15:40:20,cancelled,705.8,"296 Birch, US"
ORD-00064856,CUST-00038872,2020-12-19T12:28:31,cancelled,4556.55,"518 Elm, NO"
ORD-00064857,CUST-00025479,2024-03-14T14:27:14,cancelled,3191.39,"770 Main, NO"
